Date_Time,Voltage(V),Charge_Capacity(Ah)
06/24/2018 00:21:37.000,4.330061913,0.11760553
06/24/2018 00:23:37.000,4.371062279,0.226271391
06/24/2018 00:25:37.000,4.400046349,0.332612932
06/24/2018 00:27:37.000,4.399980545,0.422611207
06/24/2018 00:29:37.000,4.400028229,0.497248232
06/24/2018 00:31:37.000,4.4000597,0.560489297
06/24/2018 00:33:37.000,4.399975777,0.615317225
06/24/2018 00:35:37.000,4.399983406,0.663731933
06/24/2018 00:37:37.000,4.400022507,0.707248211
06/24/2018 00:39:37.000,4.39999485,0.746990979
06/24/2018 00:41:37.000,4.399989128,0.783677161
06/24/2018 00:43:37.000,4.399993896,0.81782341
06/24/2018 00:45:37.000,4.399981499,0.849813104
06/24/2018 00:47:37.000,4.399959564,0.879955113
06/24/2018 00:49:37.000,4.40004158,0.908385813
06/24/2018 00:51:37.000,4.399978638,0.935210526
06/24/2018 00:53:37.000,4.400012016,0.960509419
06/24/2018 00:55:37.000,4.400057793,0.984306872
06/24/2018 00:57:37.000,4.400055885,1.005130649
06/24/2018 00:59:37.000,4.2666502,1.005132794
06/24/2018 01:01:37.000,4.253056526,1.005132794
06/24/2018 01:03:37.000,4.249554634,1.005132794
06/24/2018 01:05:37.000,3.31101799,1.005132794
06/24/2018 01:07:37.000,3.234107971,1.005132794
06/24/2018 01:09:37.000,3.149703979,1.005132794
06/24/2018 01:11:37.000,3.060836792,1.005132794
06/24/2018 01:13:37.000,2.999984741,1.005132794
06/24/2018 01:15:37.000,3.862446785,1.005132794
06/24/2018 01:17:37.000,3.881435394,1.005132794
06/24/2018 01:19:37.000,3.885604858,1.005132794
06/24/2018 01:21:37.000,4.200084686,0.008957413
06/24/2018 01:23:37.000,4.330773354,0.117371298
06/24/2018 01:25:37.000,4.376318932,0.226036802
06/24/2018 01:27:37.000,4.399974823,0.331171155
06/24/2018 01:29:37.000,4.399988174,0.419207126
06/24/2018 01:31:37.000,4.400017738,0.492405117
06/24/2018 01:33:37.000,4.400025368,0.554793775
06/24/2018 01:35:37.000,4.399991989,0.609252512
06/24/2018 01:37:37.000,4.39999485,0.65758729
06/24/2018 01:39:37.000,4.399938583,0.701068819
06/24/2018 01:41:37.000,4.40004158,0.740631521
06/24/2018 01:43:37.000,4.39996624,0.777025998
06/24/2018 01:45:37.000,4.399975777,0.810805559
06/24/2018 01:47:37.000,4.399991989,0.842349291
06/24/2018 01:49:37.000,4.400012016,0.871975958
06/24/2018 01:51:37.000,4.400003433,0.899994075
06/24/2018 01:53:37.000,4.400014877,0.926536977
06/24/2018 01:55:37.000,4.40001297,0.951639414
06/24/2018 01:57:37.000,4.39995575,0.975380242
06/24/2018 01:59:37.000,4.400020599,0.997804642
06/24/2018 02:01:37.000,4.39995575,0.997832894
06/24/2018 02:03:37.000,4.267889023,0.997833788
06/24/2018 02:05:37.000,4.254620552,0.997833788
06/24/2018 02:07:37.000,4.251252174,0.997833788
06/24/2018 02:09:37.000,3.315667152,0.997833788
06/24/2018 02:11:37.000,3.237454414,0.997833788
06/24/2018 02:13:37.000,3.150995255,0.997833788
06/24/2018 02:15:37.000,3.060873985,0.997833788
06/24/2018 02:17:37.000,2.999996185,0.997833788
06/24/2018 02:19:37.000,3.863084793,0.997833788
06/24/2018 02:21:37.000,3.882074356,0.997833788
06/24/2018 02:23:37.000,3.886260986,0.997833788
06/24/2018 02:25:37.000,4.200076103,0.009262701
06/24/2018 02:27:37.000,4.327448845,0.117680103
06/24/2018 02:29:37.000,4.373396873,0.226337805
06/24/2018 02:31:37.000,4.399991035,0.331675977
06/24/2018 02:33:37.000,4.399961472,0.419519007
06/24/2018 02:35:37.000,4.400017738,0.492154241
06/24/2018 02:37:37.000,4.400061607,0.553874195
06/24/2018 02:39:37.000,4.399957657,0.607805014
06/24/2018 02:41:37.000,4.400046349,0.655931771
06/24/2018 02:43:37.000,4.399964333,0.699449241
06/24/2018 02:45:37.000,4.40000248,0.739223421
06/24/2018 02:47:37.000,4.400037766,0.775895357
06/24/2018 02:49:37.000,4.400034904,0.809877217
06/24/2018 02:51:37.000,4.400050163,0.841504216
06/24/2018 02:53:37.000,4.400011063,0.871042132
06/24/2018 02:55:37.000,4.39998436,0.898750484
06/24/2018 02:57:37.000,4.400015831,0.924908221
06/24/2018 02:59:37.000,4.400017738,0.949643672
06/24/2018 03:01:37.000,4.399998665,0.973008096
06/24/2018 03:03:37.000,4.400053978,0.989883542
06/24/2018 03:05:37.000,4.267268181,0.989886165
06/24/2018 03:07:37.000,4.253927231,0.989886165
06/24/2018 03:09:37.000,4.250554085,0.989886165
06/24/2018 03:11:37.000,3.313601494,0.989886165
06/24/2018 03:13:37.000,3.234621048,0.989886165
06/24/2018 03:15:37.000,3.147686958,0.989886165
06/24/2018 03:17:37.000,3.056416512,0.989886165
06/24/2018 03:19:37.000,2.999995232,0.989886165
06/24/2018 03:21:37.000,3.864600182,0.989886165
06/24/2018 03:23:37.000,3.883561134,0.989886165
06/24/2018 03:25:37.000,3.887648582,0.989886165
06/24/2018 03:27:37.000,4.200023651,0.008222764
06/24/2018 03:29:37.000,4.331127167,0.11663533
06/24/2018 03:31:37.000,4.376322746,0.225291997
06/24/2018 03:33:37.000,4.400069237,0.330143213
06/24/2018 03:35:37.000,4.399975777,0.417134702
06/24/2018 03:37:37.000,4.400033951,0.488856345
06/24/2018 03:39:37.000,4.40002346,0.549726605
06/24/2018 03:41:37.000,4.400012016,0.602904975
06/24/2018 03:43:37.000,4.400042534,0.650397778
06/24/2018 03:45:37.000,4.400043488,0.693600416
06/24/2018 03:47:37.000,4.400080681,0.733258724
06/24/2018 03:49:37.000,4.400045395,0.769829869
06/24/2018 03:51:37.000,4.400006294,0.80379355
06/24/2018 03:53:37.000,4.399993896,0.835490048
06/24/2018 03:55:37.000,4.399964333,0.86509943
06/24/2018 03:57:37.000,4.39998436,0.892807007
06/24/2018 03:59:37.000,4.400014877,0.918781877
06/24/2018 04:01:37.000,4.400029182,0.943250656
06/24/2018 04:03:37.000,4.399978638,0.966426015
06/24/2018 04:05:37.000,4.399982452,0.981797457
06/24/2018 04:07:37.000,4.267036438,0.98179996
06/24/2018 04:09:37.000,4.25366497,0.98179996
06/24/2018 04:11:37.000,4.250219345,0.98179996
06/24/2018 04:13:37.000,3.317662239,0.98179996
06/24/2018 04:15:37.000,3.23671627,0.98179996
06/24/2018 04:17:37.000,3.148690224,0.98179996
06/24/2018 04:19:37.000,3.056376457,0.98179996
06/24/2018 04:21:37.000,2.999990463,0.98179996
06/24/2018 04:23:37.000,3.864067078,0.98179996
06/24/2018 04:25:37.000,3.883207321,0.98179996
06/24/2018 04:27:37.000,3.887361526,0.98179996
06/24/2018 04:29:37.000,4.200016022,0.007630485
